"chrom","window","MDS1","MDS2"
"NW_022145596.1",1,-0.0016100212754081,-0.00157356002372815
"NW_022145596.1",2,-0.015624185312373,-0.00209247888092673
"NW_022145596.1",3,-0.00149289507330201,0.0124034629601821
"NW_022145596.1",4,-0.0132098094512746,-0.00641052913928812
"NW_022145596.1",5,-0.0085689119766189,0.0122492181894962
"NW_022145596.1",6,0.0262413563571554,0.0148135479434444
"NW_022145596.1",7,-0.000452587222188658,-0.0289494287161041
"NW_022145596.1",8,-0.00863919782503862,0.00511354148065709
"NW_022145596.1",9,0.0151326967601595,-0.0436150984020002
"NW_022145596.1",10,0.0138486237453739,0.0156819248672309
"NW_022145596.1",11,-0.0125634045431211,-0.0242547493283749
"NW_022145596.1",12,-0.00512413928124597,0.0888544619980818
"NW_022145596.1",13,-0.00999648046726398,-0.00779044882391023
"NW_022145596.1",14,-0.00877918637461269,0.00525607279645145
"NW_022145596.1",15,-0.0107317490091354,-0.0108540561053159
"NW_022145596.1",16,-0.00461367688237879,-0.0197311951695136
"NW_022145596.1",17,-0.0081325767723279,-0.00281423555138756
"NW_022145596.1",18,0.0388212884591363,-0.00908637039799062
"NW_022145596.1",19,-0.011650040915105,0.0269594736037559
"NW_022145596.1",20,-0.00513305791628904,0.0451563441310612
"NW_022145596.1",21,-0.0203582339313321,0.0359167143185699
"NW_022145596.1",22,-0.0166051641013375,-0.0117858203100125
"NW_022145596.1",23,0.00160905973345295,0.014881677072428
"NW_022145596.1",24,0.0397943697988082,0.0151522076037551
"NW_022145596.1",25,-0.00447124511143501,-0.000725607010690497
"NW_022145596.1",26,0.0100845414731114,0.000128800005849901
"NW_022145596.1",27,-0.00492584763800188,0.023434407664749
"NW_022145596.1",28,0.02018724827722,0.000955296239987244
"NW_022145596.1",29,0.00316134527482221,0.0227279565525806
"NW_022145596.1",30,-0.00420696825373166,0.0139073782040305
"NW_022145596.1",31,-0.00731669282344147,-0.0138426171051914
"NW_022145596.1",32,0.0209344288129164,0.0224607101121104
"NW_022145596.1",33,-0.00110309923317093,0.00597366560904663
"NW_022145596.1",34,-0.00685623900415659,-0.018529407203114
"NW_022145596.1",35,0.0213132438910758,0.0200560864350081
"NW_022145596.1",36,0.0014931386289619,-0.00955317120764981
"NW_022145596.1",37,-0.0102480498075798,-0.0433271966100448
"NW_022145596.1",38,0.00875551522186022,0.0111417072671063
"NW_022145596.1",39,-0.0114579384539733,0.0101435907302292
"NW_022145596.1",40,-0.00581013103796943,-0.0271805398281432
"NW_022145596.1",41,-0.00212635214282153,0.0286232767476882
"NW_022145596.1",42,-0.000322016156108626,0.0172594656380895
"NW_022145596.1",43,0.00295144605207884,-0.0114275477694954
"NW_022145596.1",44,0.0185458225468815,-0.000451462752930978
"NW_022145596.1",45,-0.00741573013119211,0.0472139025807935
