"chrom","window","MDS1","MDS2"
"NW_022145609.1",1,-0.0100844341277441,0.00740664577339951
"NW_022145609.1",2,-0.0154567397228874,-0.00423875677290498
"NW_022145609.1",3,-0.015875945341593,-0.0113950905753578
"NW_022145609.1",4,0.0246246595350437,-0.0109709554186024
"NW_022145609.1",5,0.0307474719092734,-0.0152229276091201
"NW_022145609.1",6,-0.0115533320463427,-0.00647723877968248
"NW_022145609.1",7,0.0239688796401327,-0.00729290774516268
"NW_022145609.1",8,-0.00248457523658236,0.0089374079165727
"NW_022145609.1",9,-0.0101191319406782,0.000362121689072331
"NW_022145609.1",10,-0.0135762707425407,-0.00778029516656236
"NW_022145609.1",11,0.00333943704592873,-0.00399050592903808
"NW_022145609.1",12,-0.0130618515035092,-0.0045634497121712
"NW_022145609.1",13,-0.00976110189233071,-0.0185512370099337
"NW_022145609.1",14,-0.00597224689510313,-0.0027718716988379
"NW_022145609.1",15,-0.0117957535526041,-0.00206222558278135
"NW_022145609.1",16,-0.0169003143911514,-0.00772676800527979
"NW_022145609.1",17,-0.0130308271903506,-0.00815946961720402
"NW_022145609.1",18,-0.0176736293592833,-0.000189484105950843
"NW_022145609.1",19,-0.0106072370272555,0.0126906631739693
"NW_022145609.1",20,-0.0110708764261025,0.0344880315024274
"NW_022145609.1",21,-0.00457683882419905,0.0141241431264382
"NW_022145609.1",22,-0.0136419735983141,-0.0013575603088055
"NW_022145609.1",23,-0.0106693363795107,-0.00793240248736081
"NW_022145609.1",24,-0.00733974724633223,-0.00684489803759245
"NW_022145609.1",25,-0.0157575051903236,0.0230067050252382
"NW_022145609.1",26,-0.013965898777414,-0.0157447181747465
"NW_022145609.1",27,0.00962918320258802,-0.000828795647409287
"NW_022145609.1",28,-0.0177676589381612,-0.00664145490927905
"NW_022145609.1",29,0.0108498185784126,-0.00320775868067414
"NW_022145609.1",30,-0.0170130908719625,0.00700160200003582
"NW_022145609.1",31,-0.00290503755551942,0.000722002394862315
"NW_022145609.1",32,-0.0178187276454007,-0.00505881974315734
"NW_022145609.1",33,0.00658194373053581,0.0169425837606293
"NW_022145609.1",34,-0.0163032596895739,-0.00412515505619433
"NW_022145609.1",35,-0.0132174987529181,-0.00551689990961011
"NW_022145609.1",36,-0.016521188490414,-0.00641593107114986
"NW_022145609.1",37,-0.0117229300433322,-0.0113229641103655
"NW_022145609.1",38,-0.0154228026993914,-0.00372158063389016
"NW_022145609.1",39,-0.0169014337178114,-0.00976890300465755
"NW_022145609.1",40,-0.0196731885825415,0.0183722473957214
"NW_022145609.1",41,-0.00852315973002746,0.00295576879441645
"NW_022145609.1",42,-0.0185212189785799,-0.00519678080648556
"NW_022145609.1",43,-0.0144055797860823,-0.00389143464293874
"NW_022145609.1",44,-0.0108935298767131,-0.00435767974889556
"NW_022145609.1",45,-0.0184824504303196,-0.00548151557325266
"NW_022145609.1",46,-0.0154943821392822,-0.00809451687818373
"NW_022145609.1",47,-0.0120193170827698,-4.23440071840303e-05
"NW_022145609.1",48,-0.00696784013215138,0.027239921142763
"NW_022145609.1",49,-0.0147582419218831,-0.00488267117251863
"NW_022145609.1",50,-0.0157414436190066,-0.00564869127894374
"NW_022145609.1",51,-0.00944400992020905,-0.0108648531425674
"NW_022145609.1",52,0.0219191209948712,-0.00784534533072178
"NW_022145609.1",53,-0.0105487741540263,-0.00440128367009003
"NW_022145609.1",54,-0.0157274411374193,-0.00811060252623987
"NW_022145609.1",55,0.00894419910768517,-0.00675314565194082
"NW_022145609.1",56,0.000716927273165323,-0.0129763206652011
"NW_022145609.1",57,-0.0133024813556843,0.00593653494026212
"NW_022145609.1",58,-0.0146371973711052,-0.00953770099959921
"NW_022145609.1",59,-0.0174181372371492,-0.00794365120313939
"NW_022145609.1",60,-0.0145835424148832,-0.0021122168614607
"NW_022145609.1",61,-0.0137089586653236,0.000990857522747502
"NW_022145609.1",62,-0.0151140316387042,0.00601227934109304
"NW_022145609.1",63,-0.0155152804690964,-0.0101360113565985
"NW_022145609.1",64,-0.0125337417947383,0.00384178738067746
"NW_022145609.1",65,-0.0140551700166758,-0.00345396773489143
"NW_022145609.1",66,-0.0186142169521766,0.00515094076899446
"NW_022145609.1",67,-0.00974022256070918,0.0163218746446611
"NW_022145609.1",68,-0.0109790714762936,-0.0046719697039681
"NW_022145609.1",69,-0.0172058962425957,-0.00957907961477279
"NW_022145609.1",70,-0.00696831985577475,-0.012482945345969
"NW_022145609.1",71,-0.0126418258162814,0.00750338192062724
"NW_022145609.1",72,-0.00682134339809595,-0.0084677569877513
"NW_022145609.1",73,-0.0153572888684174,-0.00835488730322836
"NW_022145609.1",74,-0.0101646323684085,-0.010308687850474
"NW_022145609.1",75,0.0293587183139115,-0.00420643443550789
"NW_022145609.1",76,-0.0125070806258272,-0.00650016254280563
"NW_022145609.1",77,-0.0101724716531256,-0.00172146938641648
"NW_022145609.1",78,-0.0108484798250451,-0.00832043909007944
"NW_022145609.1",79,-0.00214285760761067,-0.000276987111545947
"NW_022145609.1",80,-0.00914018733590889,-0.0051665899922237
"NW_022145609.1",81,-0.0109794516761499,-0.00606569215583634
"NW_022145609.1",82,-0.0158202732014887,-0.0127467654885349
"NW_022145609.1",83,-0.00910297976850658,-0.00267861664571889
"NW_022145609.1",84,0.00426424551012779,-0.0102849606419541
"NW_022145609.1",85,-0.0095703957639758,-0.00364056818177545
"NW_022145609.1",86,-0.0186393524383379,0.0107371686271248
"NW_022145609.1",87,-0.00932923706906526,-0.00678694761285281
"NW_022145609.1",88,-0.00591782636572631,-0.00528264803312209
"NW_022145609.1",89,-0.012932720042572,-0.0006951724232871
"NW_022145609.1",90,-0.0149388950191423,0.00468093782507516
"NW_022145609.1",91,-0.0148884549222165,-0.00116354505279162
"NW_022145609.1",92,-0.00690191281070867,-0.0105001970066085
"NW_022145609.1",93,-0.0120679034418653,-0.0092607101545106
"NW_022145609.1",94,0.020967139975351,0.0200682087759035
"NW_022145609.1",95,-0.0150604828813139,-0.00463715026205513
"NW_022145609.1",96,-0.0111699073653162,-0.000508762105180937
"NW_022145609.1",97,0.000206961973927354,0.0176325659425002
"NW_022145609.1",98,-0.0155818242088861,-0.0105399557504791
"NW_022145609.1",99,-0.0113951564572767,-0.00755485568095027
"NW_022145609.1",100,-0.0162533454305546,-0.00728606374513829
"NW_022145609.1",101,-0.017666938903022,-0.00414068934357452
"NW_022145609.1",102,-0.0161651115035172,-0.00430494651140041
"NW_022145609.1",103,-0.00770579649826061,-0.00434284360655903
"NW_022145609.1",104,-0.00958853056963258,-0.00739589388156639
"NW_022145609.1",105,-0.00949426107921504,-0.00623798552182697
"NW_022145609.1",106,0.00166754973167975,-0.00808523688915938
"NW_022145609.1",107,-0.0123614509515667,0.00953189348735372
"NW_022145609.1",108,-6.34587248486375e-05,0.00776061584635452
"NW_022145609.1",109,-0.0102485012295076,-0.00502610041914972
"NW_022145609.1",110,-0.0183470779913942,-0.0118007187159229
"NW_022145609.1",111,0.00228972831908249,0.0105688063664
"NW_022145609.1",112,0.00978058885830744,-0.00223438002245447
"NW_022145609.1",113,-0.0148076902336643,0.00281638313923695
"NW_022145609.1",114,-0.0110279333331824,0.0152513911467852
"NW_022145609.1",115,-0.0164487219632164,-0.0131828464963045
"NW_022145609.1",116,-0.00665416181892246,-0.00946909147963825
"NW_022145609.1",117,-0.0144284618034219,-0.010760748540416
"NW_022145609.1",118,-0.011114374654268,0.00608290330781118
"NW_022145609.1",119,0.00239257427238521,-0.00785236587942198
"NW_022145609.1",120,-0.0141250228476657,-0.0115340210115169
"NW_022145609.1",121,-0.0182072340831504,-0.0112036778531392
"NW_022145609.1",122,-0.0165866755428189,-0.00812631180925595
"NW_022145609.1",123,-0.018391511238908,0.00720149997271303
"NW_022145609.1",124,-0.0179055336299062,0.0252321403757517
"NW_022145609.1",125,-0.0111020198825625,0.0298170053186856
"NW_022145609.1",126,-0.00421378474577161,-0.00263484108927874
"NW_022145609.1",127,-0.00610282353258417,0.00173862325546155
"NW_022145609.1",128,-0.00274928666683148,-0.0010680439481096
"NW_022145609.1",129,-0.01888567638944,-0.00227119650995861
"NW_022145609.1",130,-0.00663886884920182,-0.00466263084696446
"NW_022145609.1",131,-0.0162479522002243,-0.00632810191252236
"NW_022145609.1",132,-0.019394773894383,-0.00289390524208537
"NW_022145609.1",133,-0.00306049170208055,-0.00906044104055876
"NW_022145609.1",134,-0.00735758666645358,0.0100608498867844
"NW_022145609.1",135,-0.014624235253241,-0.0117878391218347
"NW_022145609.1",136,-0.0141864254650543,-0.00495477185315743
"NW_022145609.1",137,-0.0180094060352638,-0.00811577505407021
"NW_022145609.1",138,-0.00961106102457322,-0.012082880776202
"NW_022145609.1",139,-0.0144875823021326,-0.000592951380820712
"NW_022145609.1",140,-0.01718816538698,-0.00922684200413804
"NW_022145609.1",141,-0.00608061707166321,0.000222623643223849
"NW_022145609.1",142,-0.0178569131747579,0.00627992056030354
"NW_022145609.1",143,-0.00747696627111904,-0.0114030622414147
"NW_022145609.1",144,-0.0176819755994872,-0.0107972103159269
"NW_022145609.1",145,-0.00384871962194259,-0.00959639977884046
"NW_022145609.1",146,-0.00290196359394501,-0.00490991602856456
"NW_022145609.1",147,-0.0127948783956679,-0.00610658794905196
"NW_022145609.1",148,-0.0055379926444741,0.0117949024104503
"NW_022145609.1",149,-0.0146289083255403,-0.00255606309631001
"NW_022145609.1",150,-0.0185206472853119,0.00219626004577775
"NW_022145609.1",151,-0.0184695660072513,-0.0130323749037325
"NW_022145609.1",152,-0.0143106353414064,-0.0101719830868975
"NW_022145609.1",153,-0.00852525655879388,-0.00476496901473123
"NW_022145609.1",154,-0.018204127667816,-0.014559165564094
"NW_022145609.1",155,-0.0186691976549722,0.00525076019041582
"NW_022145609.1",156,-0.0126698882863031,-0.0121643761034899
"NW_022145609.1",157,-0.0105888719678859,0.018942232762843
"NW_022145609.1",158,-0.0181765867684473,-0.00299805804061277
"NW_022145609.1",159,-0.00627845796315596,-0.0100885064544098
"NW_022145609.1",160,-0.00536589006031109,0.00958157539714732
"NW_022145609.1",161,-0.0180513214274301,-0.0107304188811401
"NW_022145609.1",162,-0.00694986393229343,-0.00966945425309606
"NW_022145609.1",163,0.000119454427842394,0.000351603386347923
"NW_022145609.1",164,-0.0154992327051407,-0.0087300782824943
"NW_022145609.1",165,-0.00592543706909058,-0.00202725073790417
"NW_022145609.1",166,-0.010978494352772,-0.00309067744358041
"NW_022145609.1",167,-0.00536181386317586,-0.0035173106993245
"NW_022145609.1",168,0.00759977356045057,-0.00256257218796405
"NW_022145609.1",169,-0.0107416091164308,0.0145582417621844
"NW_022145609.1",170,-0.0186371101237367,-0.00932147909320841
"NW_022145609.1",171,-0.0180464504639148,-2.40745460109742e-05
"NW_022145609.1",172,-0.0102483402674482,-0.0022538787900553
"NW_022145609.1",173,-0.0162446883858209,-0.00616678794557307
"NW_022145609.1",174,-0.0176882086572951,-0.00564550200624719
"NW_022145609.1",175,-0.0167798757935246,-0.00823404737492464
"NW_022145609.1",176,-0.0167459378130427,-0.00707247907016378
"NW_022145609.1",177,-0.0177129801315615,-0.0120631730851548
"NW_022145609.1",178,-0.00522945662228223,-0.0122109593218166
"NW_022145609.1",179,-0.0157606841800609,-0.00957165875821249
"NW_022145609.1",180,-0.0145491124441002,-0.0101743972247379
"NW_022145609.1",181,-0.0142203963027011,0.0185989298975913
"NW_022145609.1",182,-0.018208045017564,-0.00180816099485654
"NW_022145609.1",183,-0.00712531128415434,0.000851652466115074
"NW_022145609.1",184,-0.0175340120139697,0.00104439153859226
"NW_022145609.1",185,-0.00370106138063378,-0.0100985100647886
"NW_022145609.1",186,-0.017161240854016,-0.00613829679445788
"NW_022145609.1",187,-0.00950235288102384,-0.00585061284538272
"NW_022145609.1",188,-0.0148303682145433,-0.00834381564832554
"NW_022145609.1",189,-0.0168201699183547,0.0152822019689809
"NW_022145609.1",190,-0.0166176026264704,0.0158593621805489
"NW_022145609.1",191,-0.0164521808789702,-0.0100216813153289
"NW_022145609.1",192,-0.013012027247326,-0.00244411861777988
"NW_022145609.1",193,-0.016055185517943,-0.00881259348170124
"NW_022145609.1",194,-0.0159974340668795,-0.00963873325615478
"NW_022145609.1",195,-0.0148844242608289,0.00661551453770985
"NW_022145609.1",196,-0.0158280708596023,-0.00786117780926985
"NW_022145609.1",197,-0.00878434667823725,-0.00700070683286824
"NW_022145609.1",198,-0.0162880842863391,-0.0043776897611469
"NW_022145609.1",199,-0.0038704046402344,-0.00843731882278958
"NW_022145609.1",200,0.00451203069332624,-0.0102521429558265
"NW_022145609.1",201,-0.0190911146968115,0.00117801599443328
"NW_022145609.1",202,-0.018155772216635,0.0136471805386577
"NW_022145609.1",203,-0.0168386777462803,0.00634519129150781
"NW_022145609.1",204,-0.0174677952746391,-0.00816133776641235
"NW_022145609.1",205,0.00678293651688765,-0.00257251996403097
"NW_022145609.1",206,-0.007876456961428,0.0101288992471784
"NW_022145609.1",207,-0.0123032714452614,-0.00420803814615519
"NW_022145609.1",208,-0.00538980021531576,-0.00911716674873194
"NW_022145609.1",209,-0.00733880016823159,-0.00453709349356184
"NW_022145609.1",210,-0.00821768068665756,0.00200620328165642
"NW_022145609.1",211,-0.0067644484949885,0.000749987109766476
"NW_022145609.1",212,-0.014544711309614,-0.00903682139049296
"NW_022145609.1",213,-0.0174266654577035,-0.00704657039186714
"NW_022145609.1",214,-0.0169052191073974,-0.00168426040555051
"NW_022145609.1",215,-0.0155181143437017,-0.00391792922715283
"NW_022145609.1",216,-0.00522102541672438,-0.0116959702319617
"NW_022145609.1",217,-0.0158396063266639,-0.0043065096587641
"NW_022145609.1",218,0.00143731498780399,0.00412715269644986
"NW_022145609.1",219,-0.00392136730474415,-0.00976414362031119
"NW_022145609.1",220,-0.0160305424840015,-0.00699512448688567
"NW_022145609.1",221,-0.0169921733380921,-0.00774730272519626
"NW_022145609.1",222,-0.0123023018620047,0.0184228570053581
"NW_022145609.1",223,-0.0171115725667894,-0.00582615794414485
"NW_022145609.1",224,-0.0063186315685488,0.00658847308831124
"NW_022145609.1",225,-0.0161716006488615,-0.0039594678079771
"NW_022145609.1",226,-0.00968131696909822,-0.00843951798454452
"NW_022145609.1",227,-0.00222909042650518,-0.00653252621596927
"NW_022145609.1",228,-0.00504602606503043,0.0230702523926615
"NW_022145609.1",229,-0.0136656579042561,0.00712009253811282
"NW_022145609.1",230,-0.0097933241323321,-0.00644968559875707
"NW_022145609.1",231,-0.0164049536888243,-0.00544320185567804
"NW_022145609.1",232,-0.00973212703689115,-0.00861972885363065
"NW_022145609.1",233,-0.00966544101784741,-0.00421344360816662
"NW_022145609.1",234,-0.0173523765545603,-0.00231479445290125
"NW_022145609.1",235,-0.0137240289898899,-0.00771249118517656
"NW_022145609.1",236,-0.00420413136197173,-0.0086316999741346
"NW_022145609.1",237,-0.0153502724814724,-0.00737090230579966
"NW_022145609.1",238,-0.00206643554099574,-0.00289964613477435
"NW_022145609.1",239,-0.0045145631425084,-0.0132433271439271
"NW_022145609.1",240,-0.00865583779804994,-0.0111222431488261
"NW_022145609.1",241,-0.0139112747727698,-0.0123029430646378
"NW_022145609.1",242,-0.0183999376728392,-0.00689666558081945
"NW_022145609.1",243,-0.00485518336708423,-0.0110281469394697
"NW_022145609.1",244,-0.0169735730091904,-0.00821030988128917
"NW_022145609.1",245,-0.0175586849441903,0.0246299533261131
