"chrom","window","MDS1","MDS2"
"NW_022145594.1",1,-0.0180059575555706,0.0161930762001187
"NW_022145594.1",2,-0.0287773979300713,0.0175389652014442
"NW_022145594.1",3,-0.0295921040749237,0.015030759190688
"NW_022145594.1",4,-0.030622247730204,-0.000946221266535228
"NW_022145594.1",5,-0.0333625809876649,0.007112264219461
"NW_022145594.1",6,-0.0311321994938173,0.0119911775291717
"NW_022145594.1",7,-0.0332784793034066,0.00315182340179356
"NW_022145594.1",8,-0.0314898132743447,0.0149676411916891
"NW_022145594.1",9,-0.0282144989451957,0.00305024383460289
"NW_022145594.1",10,-0.0305531437772894,0.00385474637151351
"NW_022145594.1",11,-0.0300950487353393,0.014982461671764
"NW_022145594.1",12,-0.0347247869230007,0.0143023687647363
"NW_022145594.1",13,-0.0197909869212138,0.0165536111307651
"NW_022145594.1",14,-0.0320636568032546,0.00933117123261696
"NW_022145594.1",15,-0.0264360513212322,0.0182889838144318
"NW_022145594.1",16,-0.0260872967155231,0.0161096171708329
"NW_022145594.1",17,-0.0313906195139589,0.00866374673741711
"NW_022145594.1",18,-0.0332696737566559,0.0124881543022358
"NW_022145594.1",19,-0.0285147231363793,0.0176508363014198
"NW_022145594.1",20,-0.0226229085940105,0.0128035610520515
"NW_022145594.1",21,-0.0341868681575498,0.0120168745469925
"NW_022145594.1",22,-0.0184488115382957,0.0122086401552028
"NW_022145594.1",23,-0.0336270622701868,0.0136209078277538
"NW_022145594.1",24,-0.0331169458777342,0.0112503257722703
"NW_022145594.1",25,-0.0327676530126037,0.0170368086325865
"NW_022145594.1",26,-0.0275845704924783,0.0176488989150137
"NW_022145594.1",27,-0.0360513563978351,0.00295518393756018
"NW_022145594.1",28,-0.035874680122706,0.00758954268324673
"NW_022145594.1",29,-0.0342902708409612,0.00524840368956112
"NW_022145594.1",30,-0.0282613358759774,0.0109681499306248
"NW_022145594.1",31,-0.0302414629251697,0.0166972468212339
"NW_022145594.1",32,-0.0353985558158057,0.00065414018146472
"NW_022145594.1",33,-0.0225617645009725,-0.00202229152052717
"NW_022145594.1",34,-0.0250778213875745,0.014165724215834
"NW_022145594.1",35,-0.0336818345357466,0.00242780098380603
"NW_022145594.1",36,-0.0317161518272554,0.0176333942169136
"NW_022145594.1",37,-0.0323037577629509,0.013837010706159
"NW_022145594.1",38,-0.0352141972866672,0.00950713232501711
"NW_022145594.1",39,-0.0336624613172339,0.00313808023537572
"NW_022145594.1",40,-0.0300708968816656,0.00884031755501611
"NW_022145594.1",41,-0.0235590572010557,0.00728691231127576
"NW_022145594.1",42,-0.019113299164073,0.00712518181201123
"NW_022145594.1",43,-0.0237486263078428,0.0122091450819964
"NW_022145594.1",44,-0.035628501307966,0.0135735701948302
"NW_022145594.1",45,-0.0315631298455582,0.0145745859907202
"NW_022145594.1",46,-0.0307467798536684,0.0168051836640524
"NW_022145594.1",47,-0.0283351301124674,0.0141169334840576
"NW_022145594.1",48,-0.034530122545332,0.0140737677988664
"NW_022145594.1",49,-0.0261554941986947,0.00825670532808733
"NW_022145594.1",50,-0.0346794111174217,0.0130110816446106
"NW_022145594.1",51,-0.0187418784179124,0.00450949621594265
"NW_022145594.1",52,-0.0245763509138163,0.0124829319740971
"NW_022145594.1",53,-0.0109245198252569,0.0140055024901926
"NW_022145594.1",54,-0.0351444928469509,0.0057353144327842
"NW_022145594.1",55,-0.033465591301852,-0.0119373332153649
"NW_022145594.1",56,-0.0337344910531909,0.00220145128222814
"NW_022145594.1",57,-0.031724680410545,0.0102548287152764
"NW_022145594.1",58,-0.0124272969608218,0.0120851382126941
"NW_022145594.1",59,-0.0274535506916074,0.0163390178416609
"NW_022145594.1",60,-0.0193938904172214,0.0124510645515464
"NW_022145594.1",61,-0.0335947696241402,0.00460939400682847
"NW_022145594.1",62,-0.0338456167811781,0.0170881468605653
"NW_022145594.1",63,-0.0189105789321064,0.0163069157007156
"NW_022145594.1",64,-0.0148463558021059,0.00643700549932599
"NW_022145594.1",65,-0.032359709791532,0.00135727912635237
"NW_022145594.1",66,-0.0286401318046795,0.0177453836637465
"NW_022145594.1",67,-0.0278608325267491,0.00304198745037952
"NW_022145594.1",68,-0.014625721467554,0.0125213597942667
"NW_022145594.1",69,-0.0280647770045915,0.0119819866884247
"NW_022145594.1",70,-0.028055227133583,0.0125749576172154
"NW_022145594.1",71,-0.0248561175026267,0.0123998923496829
"NW_022145594.1",72,-0.0265688806216582,0.0194534882849516
"NW_022145594.1",73,-0.0309152034475522,0.0143129842125489
"NW_022145594.1",74,-0.0309563422841127,0.0108272890616168
"NW_022145594.1",75,-0.0301976892828065,0.0179588200856602
"NW_022145594.1",76,-0.0218248461055185,0.0154040520958835
"NW_022145594.1",77,-0.0258030419197837,0.0145723866048906
"NW_022145594.1",78,-0.00176860932248472,0.0130422825048039
"NW_022145594.1",79,-0.0341481776604319,0.0104063237776595
"NW_022145594.1",80,-0.0278367608127083,0.0140169187548963
"NW_022145594.1",81,-0.0323735121764768,0.0102933503822083
"NW_022145594.1",82,-0.0329740901906299,0.000482095401452731
"NW_022145594.1",83,-0.0317828457709624,0.00638401721276215
"NW_022145594.1",84,-0.017730338803986,-0.0157018626433
"NW_022145594.1",85,-0.0281999678664725,0.0131505330215988
"NW_022145594.1",86,-0.0286507571908628,0.0132744654265938
"NW_022145594.1",87,-0.0323627522064862,0.0160490953073319
"NW_022145594.1",88,-0.0299123216470082,0.0169774880180879
"NW_022145594.1",89,-0.0237767099311795,0.0161796843099388
"NW_022145594.1",90,-0.03092194123961,0.0131248289032883
"NW_022145594.1",91,-0.0345931419924796,0.0119222283038015
"NW_022145594.1",92,-0.0282658613434439,0.0118782185225405
"NW_022145594.1",93,-0.0209443438955238,0.0128976233804357
"NW_022145594.1",94,-0.0272928534304558,0.0141220449820061
"NW_022145594.1",95,-0.0299902323283609,0.00322336963120157
"NW_022145594.1",96,-0.0333914799794493,0.0163618402721948
"NW_022145594.1",97,-0.0354334342602857,-0.024640106378248
"NW_022145594.1",98,-0.020770908125287,-0.000822367112245517
"NW_022145594.1",99,-0.0190260029597904,0.00858049904335797
"NW_022145594.1",100,-0.0297331792609625,0.00682156139020726
"NW_022145594.1",101,-0.030381476876833,0.0126789016923804
"NW_022145594.1",102,-0.0268574652583726,0.0137182967361672
"NW_022145594.1",103,-0.0301743302327004,0.0162866795258982
"NW_022145594.1",104,-0.0225593013293131,0.00546333339855666
"NW_022145594.1",105,-0.0358206874309814,0.0013440140153489
"NW_022145594.1",106,-0.0313942373963894,0.000168163311314026
"NW_022145594.1",107,-0.023380075380268,0.00534684240326794
"NW_022145594.1",108,-0.0252329376581243,-0.00342213546076531
"NW_022145594.1",109,-0.0348454546671523,0.00259916994165677
"NW_022145594.1",110,0.000505351459382352,0.0123072121092656
"NW_022145594.1",111,-0.0335782051688066,0.0151781596520116
"NW_022145594.1",112,-0.0269701029302377,0.0120203423454634
"NW_022145594.1",113,-0.0318928904159654,0.0124973654758606
"NW_022145594.1",114,-0.0108259906486319,0.00729216972192075
"NW_022145594.1",115,-0.021573086279844,-0.0117999384612812
"NW_022145594.1",116,-0.0176301518263104,0.0113623765781271
"NW_022145594.1",117,-0.0321015581490822,0.0155865393258919
"NW_022145594.1",118,-0.0298121643840081,0.0127212052955658
"NW_022145594.1",119,-0.0296411272485749,0.00298557464328944
"NW_022145594.1",120,-0.0350731262784607,0.0162583101674469
"NW_022145594.1",121,-0.0301499634062257,0.0138647307417528
"NW_022145594.1",122,-0.0324786233946147,0.0054146483933406
"NW_022145594.1",123,-0.0221046251555381,0.0120888411615593
"NW_022145594.1",124,-0.027015127023206,-0.00224224934139689
"NW_022145594.1",125,-0.0253934706474569,0.00737502287813977
"NW_022145594.1",126,-0.0265647605230018,0.000191627790423245
"NW_022145594.1",127,-0.0303807463131075,0.0109906094459742
"NW_022145594.1",128,-0.0324370554872883,0.014196115678392
"NW_022145594.1",129,-0.017574134593264,0.0151338969267189
"NW_022145594.1",130,-0.0296362982127984,0.0123845387167724
"NW_022145594.1",131,-0.0337810057195802,0.00896361702107281
"NW_022145594.1",132,-0.0277166308030743,0.00997230257294879
"NW_022145594.1",133,-0.0232701986113514,0.0108884771273559
"NW_022145594.1",134,-0.0243758657816141,0.0142746825539456
"NW_022145594.1",135,-0.0346627393178652,-0.00222593300136727
"NW_022145594.1",136,-0.0222908778107506,-0.0302854445082131
"NW_022145594.1",137,-0.0288391423011113,0.00401739460307623
"NW_022145594.1",138,-0.0194939935670264,0.0158191287994728
"NW_022145594.1",139,-0.0338079796074079,0.00843076843537082
"NW_022145594.1",140,-0.0343763853795237,0.00408359804031532
"NW_022145594.1",141,-0.029777270632925,-0.0131742613380488
"NW_022145594.1",142,-0.0315303493063602,0.0155581715997455
"NW_022145594.1",143,-0.0251468638143519,-0.00288801026789115
"NW_022145594.1",144,-0.0276534006245371,-0.00122297063050606
"NW_022145594.1",145,-0.0314198856256018,-0.0216841779535859
"NW_022145594.1",146,-0.0324304272000351,0.00297626849106644
"NW_022145594.1",147,-0.0324360215980576,-0.00789658196779041
"NW_022145594.1",148,-0.0315346302674918,-0.000289207993033397
"NW_022145594.1",149,-0.0316561762787108,0.0122576002093686
"NW_022145594.1",150,-0.00739709331452895,0.00703941968698335
"NW_022145594.1",151,-0.0331643939050436,0.0133868476722972
"NW_022145594.1",152,-0.0175232364796333,0.0164301886688315
"NW_022145594.1",153,-0.0344163343371525,0.0130539127553378
"NW_022145594.1",154,-0.0231179663098662,0.00235655474125749
"NW_022145594.1",155,-0.0176281965587993,-0.00409654848684392
"NW_022145594.1",156,-0.0323691249221823,-0.0274824533623775
"NW_022145594.1",157,-0.024930168584239,0.00552533008933418
"NW_022145594.1",158,-0.0325955555893302,0.017618680663585
"NW_022145594.1",159,-0.0300836755587907,0.0134279982357274
"NW_022145594.1",160,-0.0159676334432124,0.0143989325066818
"NW_022145594.1",161,-0.0357483988683613,0.0137760182409946
"NW_022145594.1",162,0.0118677815971232,0.00965113066141179
"NW_022145594.1",163,-0.0275530829638166,-0.00332033291547022
"NW_022145594.1",164,-0.0312749541653243,0.0138354651580922
"NW_022145594.1",165,-0.034899487010609,-0.0074493839336823
"NW_022145594.1",166,-0.0339762789113375,0.0145638067423192
"NW_022145594.1",167,-0.0311170754220551,0.0122816995785749
"NW_022145594.1",168,-0.0335579091917158,0.013279307980095
"NW_022145594.1",169,-0.0330991548192724,-0.0144255570690592
"NW_022145594.1",170,-0.0335065317822535,-0.0052546255354823
"NW_022145594.1",171,-0.0285106151983234,0.0134413138581665
"NW_022145594.1",172,-0.0354306036844036,0.00994131745216026
"NW_022145594.1",173,-0.0153233848557964,0.0134126014779742
"NW_022145594.1",174,-0.0297386093491811,0.0172040123902633
"NW_022145594.1",175,-0.0290352335384471,0.00809536244851371
"NW_022145594.1",176,-0.0313131388267708,0.0105581331709378
"NW_022145594.1",177,-0.0360232657424939,0.0100482395001011
"NW_022145594.1",178,-0.0244417041100811,0.00232546343709877
"NW_022145594.1",179,-0.0318841455674648,0.0118982551678001
"NW_022145594.1",180,-0.0340177764039761,0.0182959493171854
"NW_022145594.1",181,-0.0326904719199036,0.00946554082179808
"NW_022145594.1",182,-0.0276848866539716,0.017808252259972
"NW_022145594.1",183,-0.0342449397718875,0.017559327508705
"NW_022145594.1",184,-0.0335102825000465,0.0150013481799499
"NW_022145594.1",185,-0.0185764203919192,-0.0105868912077374
"NW_022145594.1",186,-0.0152704128821846,0.013793456223616
"NW_022145594.1",187,-0.0328995023517214,0.00720323843414453
"NW_022145594.1",188,-0.0242811370986305,0.0129846473780784
"NW_022145594.1",189,-0.0316935032604096,0.00694684520204168
