"chrom","window","MDS1","MDS2"
"NW_022145610.1",1,-0.00891099725882733,0.00162553077044472
"NW_022145610.1",2,1.69026786392689e-05,0.0114757661340957
"NW_022145610.1",3,-0.00110747314177137,0.00745093130620609
"NW_022145610.1",4,0.00261417953505749,0.00825198055450515
"NW_022145610.1",5,0.00820057929802754,-0.00324036602229513
"NW_022145610.1",6,0.0111554716429066,-0.0047017391121475
"NW_022145610.1",7,0.00806015143409703,-0.0212868615282325
"NW_022145610.1",8,0.0015246384922175,-0.00622296922838482
"NW_022145610.1",9,0.00946057341899532,-0.0262639580398046
"NW_022145610.1",10,0.00732400395499547,-0.00786435554167071
"NW_022145610.1",11,0.00635741231690997,-0.00431693578913148
"NW_022145610.1",12,0.0123301213326273,0.011250498851518
"NW_022145610.1",13,0.0100583222113657,0.0196105804906497
"NW_022145610.1",14,0.0110058893736677,-0.0062294585814924
"NW_022145610.1",15,-0.00677803368949142,-0.017919303549565
"NW_022145610.1",16,-0.00739314204744421,-0.00638406617882831
"NW_022145610.1",17,-0.00464811526749987,-0.0102887227735717
"NW_022145610.1",18,0.0077068049155349,-0.0118894489296109
"NW_022145610.1",19,0.00894848952586778,0.00341625108817457
"NW_022145610.1",20,0.00787945590180957,-0.00700207916801304
"NW_022145610.1",21,0.0107598006122223,-0.0203688491918822
"NW_022145610.1",22,0.00833671981041343,-0.00149684395705406
"NW_022145610.1",23,0.00245005806481307,-0.00433413733584344
"NW_022145610.1",24,-0.00420147032515953,0.00102403760036581
"NW_022145610.1",25,-0.00394514464524704,-0.0053792530479784
"NW_022145610.1",26,0.00701134092990034,0.0242702458260045
"NW_022145610.1",27,-0.0109375761109284,-0.00218490076265821
"NW_022145610.1",28,-0.00344297467796843,0.0104869617577868
"NW_022145610.1",29,0.00508349153274857,-0.00792002935364472
"NW_022145610.1",30,0.00159183206857557,-0.0105412170049465
"NW_022145610.1",31,0.00769229240024579,-0.0242855555299223
"NW_022145610.1",32,0.00164803949154597,0.0107434531790215
"NW_022145610.1",33,0.00912931758339184,0.0103101130283451
"NW_022145610.1",34,0.00037458323924133,-0.00454166067697542
"NW_022145610.1",35,0.00863845795070153,-0.000556149820047002
"NW_022145610.1",36,0.0118702204415756,0.00948231459188622
"NW_022145610.1",37,-0.0102708207668961,-0.00537622941757046
"NW_022145610.1",38,0.0114192479022802,-0.00307970640531395
"NW_022145610.1",39,0.00686153309609229,-0.00150484180932457
"NW_022145610.1",40,0.0104964670263817,-0.00119235855980311
"NW_022145610.1",41,-0.000868234552985688,0.00456139392271219
"NW_022145610.1",42,-0.0173881487092915,-0.0110338867806825
"NW_022145610.1",43,0.00834063304482986,0.00177982341465358
"NW_022145610.1",44,0.00665564387783441,0.0259245363441705
"NW_022145610.1",45,0.00264727360038596,0.00946847936241481
"NW_022145610.1",46,0.00739997999679127,-0.00793791713967818
"NW_022145610.1",47,0.0107010075072096,0.00046074821698294
"NW_022145610.1",48,-0.0169890621774073,0.00459343850570315
"NW_022145610.1",49,0.0083348052088041,0.011087393397617
"NW_022145610.1",50,0.00869942355202294,0.00980424523298724
"NW_022145610.1",51,0.00542719571929691,0.00704827955349805
"NW_022145610.1",52,0.00755318335605745,0.00667661146838136
"NW_022145610.1",53,0.000765149580703402,0.0242740031658516
"NW_022145610.1",54,0.00207004119064439,0.0143797061993119
"NW_022145610.1",55,-0.0014403062193817,0.00377922525389977
"NW_022145610.1",56,0.00950265913411272,0.00445404800355414
"NW_022145610.1",57,0.0147251919765042,0.00814743519093531
"NW_022145610.1",58,0.00838034958421645,0.00241719277756168
"NW_022145610.1",59,0.00448805373720961,0.0120052509666231
"NW_022145610.1",60,-0.0102107852183514,-0.0263308064512266
"NW_022145610.1",61,-0.00616211510531898,-0.0113218165521726
"NW_022145610.1",62,-0.000257066258844345,0.00810909092047113
"NW_022145610.1",63,-0.0103309654603601,-0.0122401786472296
"NW_022145610.1",64,0.0128492175527744,0.0084056112353578
"NW_022145610.1",65,0.00226824952119749,-0.00015718687008369
"NW_022145610.1",66,0.00482268898435933,0.00213911047716221
"NW_022145610.1",67,-0.00282685167465044,0.00219636033498307
"NW_022145610.1",68,0.00181143800364255,0.00130838370351683
"NW_022145610.1",69,-0.00119364955601344,0.00131446273354162
"NW_022145610.1",70,0.00217177791511451,-0.00334891951227311
"NW_022145610.1",71,0.005168513836451,0.00105304738106229
"NW_022145610.1",72,-0.00315416379530202,-0.00112051343140463
"NW_022145610.1",73,0.006390523908027,-0.0183700404362661
"NW_022145610.1",74,-0.00570081855013849,0.000506605901867438
"NW_022145610.1",75,0.00286037056805626,0.00236839400455788
"NW_022145610.1",76,-0.00877698159735468,-0.00567550093176284
"NW_022145610.1",77,-0.00351686507710054,-0.00464356971545691
"NW_022145610.1",78,0.0123182110502956,-0.00434957334637089
"NW_022145610.1",79,0.00568677338645274,0.00809725291897713
"NW_022145610.1",80,-0.00849895212468998,-0.0073673401208374
"NW_022145610.1",81,0.00727968070594747,0.00190333752118831
"NW_022145610.1",82,-0.0103599692730006,-0.00207188605779634
"NW_022145610.1",83,0.0113365461740379,0.00365453679413551
"NW_022145610.1",84,-0.0119342351844419,0.00443341983379179
"NW_022145610.1",85,0.00254762715642291,-0.0107401866008436
"NW_022145610.1",86,-0.00115822563058888,-0.00173069456181034
"NW_022145610.1",87,0.00449573806046975,-0.0264697665568924
"NW_022145610.1",88,0.0107390428555832,0.002254793800561
"NW_022145610.1",89,0.00345849122441485,0.00528715063311558
"NW_022145610.1",90,-0.0146051690385958,-0.00115570242688251
"NW_022145610.1",91,0.00871183141764604,-0.00140184189821424
"NW_022145610.1",92,0.00859002722366217,-0.00350206887149228
"NW_022145610.1",93,0.00118688269121766,0.00422192286867113
"NW_022145610.1",94,-0.0120555281470706,0.00130433735274531
"NW_022145610.1",95,-0.00866235240480428,0.0110710250186909
"NW_022145610.1",96,0.0104798616319538,0.0212545770627337
"NW_022145610.1",97,0.00233602206430384,-0.006731302697711
"NW_022145610.1",98,-0.00158727496794261,-0.0056939896856815
"NW_022145610.1",99,-0.00631976198575758,0.000772096553102012
"NW_022145610.1",100,0.00734202198872243,-0.0108089982938013
"NW_022145610.1",101,0.00327093173795289,-0.00978685727771892
"NW_022145610.1",102,0.0109024771260585,0.00242540878473947
"NW_022145610.1",103,0.00313296544526748,0.00555904243028818
"NW_022145610.1",104,4.8343298624743e-05,0.00403180560140533
"NW_022145610.1",105,-0.00594943517466808,0.0112832248704702
"NW_022145610.1",106,-0.000975256163028272,-0.00598970543619221
"NW_022145610.1",107,0.00142093034618925,0.0047362115738895
"NW_022145610.1",108,-0.0242163346739004,0.00685461109477395
"NW_022145610.1",109,0.00205266553579875,0.00650818233431513
"NW_022145610.1",110,-0.0150087527368358,-0.00252215727168092
"NW_022145610.1",111,-0.0192707830451019,0.00300704594594697
"NW_022145610.1",112,0.00375303838065877,-0.00589226086701957
"NW_022145610.1",113,0.00261064927841456,0.00920220471890588
"NW_022145610.1",114,0.00433383604602084,0.00150024581095319
"NW_022145610.1",115,0.000178523898926676,0.000878032253205867
"NW_022145610.1",116,-0.0070563128219406,0.00144162688969361
"NW_022145610.1",117,0.0051397396451212,0.00140100195829972
"NW_022145610.1",118,0.00468856966392253,0.00242765048722446
"NW_022145610.1",119,0.00723562063757103,0.0151636281089279
"NW_022145610.1",120,0.00626844965083909,-0.00818454733318469
"NW_022145610.1",121,0.00560412757177518,-0.00952774330963477
"NW_022145610.1",122,-0.00484739235323977,0.00822099439682265
"NW_022145610.1",123,-0.000805113790548424,0.012678831068902
"NW_022145610.1",124,0.00682405011418874,0.0103177623623779
"NW_022145610.1",125,0.00502022510861867,0.0118685668638535
"NW_022145610.1",126,-0.012135502465653,0.013391347505699
"NW_022145610.1",127,-0.0138671503714041,0.0072739461577469
"NW_022145610.1",128,-0.0106139406617124,0.00366799808507364
"NW_022145610.1",129,-0.000410955224396671,0.00198003222384127
"NW_022145610.1",130,-0.0260364855643979,-0.00653218877887328
"NW_022145610.1",131,0.00367657083164472,0.00987610966832545
"NW_022145610.1",132,0.00635321070338659,0.00177706710698902
"NW_022145610.1",133,0.00756587507718859,-0.0138088134058564
"NW_022145610.1",134,0.00749222413276224,0.00230528998601797
"NW_022145610.1",135,0.00631385112301994,0.00511210769864728
"NW_022145610.1",136,0.00507746592620948,-0.014773492687964
"NW_022145610.1",137,0.00662733979559106,-0.0189648335707851
"NW_022145610.1",138,0.00323446485424287,0.0069996308416128
"NW_022145610.1",139,0.00567583429606646,0.00226847459403111
"NW_022145610.1",140,0.00244336467376849,-0.0001895447777193
"NW_022145610.1",141,0.00981853483858177,0.00554927100540235
"NW_022145610.1",142,0.0132431144682378,-0.00853809709509242
"NW_022145610.1",143,0.00431501462415905,0.0102742505684052
"NW_022145610.1",144,-0.00156832400270796,-0.000957291508032995
"NW_022145610.1",145,0.000914947269166471,-0.0100056666430195
"NW_022145610.1",146,-0.00345614623445991,-0.00200534524040731
