"chrom","window","MDS1","MDS2"
"NW_022145612.1",1,-0.000679561915965498,0.0277631673887265
"NW_022145612.1",2,-0.0161763672678501,0.0693256162215389
"NW_022145612.1",3,-0.0141680938801319,0.128054659289274
"NW_022145612.1",4,-0.013734492142029,0.00280087999173799
"NW_022145612.1",5,-0.0133874973613598,0.119042651368435
"NW_022145612.1",6,-0.0101843352203656,0.135781007230447
"NW_022145612.1",7,-0.0102809126937508,0.166250050254768
"NW_022145612.1",8,-0.0099120492647638,0.146930824541046
"NW_022145612.1",9,-0.0140204900310843,0.137585374208205
"NW_022145612.1",10,-0.0104624432893044,0.132830187743944
"NW_022145612.1",11,-0.0122682514750331,0.133286648420313
"NW_022145612.1",12,-0.0126804393824848,0.0498836363915448
"NW_022145612.1",13,-0.00380079106166487,0.0907836137484158
"NW_022145612.1",14,-0.0096478291818349,0.116758253452961
"NW_022145612.1",15,-0.0152554854036382,0.106760165315759
"NW_022145612.1",16,-0.0134602552176856,0.0824825425141486
"NW_022145612.1",17,-0.0137080722189341,0.0697484902321328
"NW_022145612.1",18,-0.00117035542597965,0.0287557009907171
"NW_022145612.1",19,0.00404050167483187,0.00510499126388854
"NW_022145612.1",20,-0.00118348682604447,0.0136283682285909
"NW_022145612.1",21,0.00141969736747718,-0.000603316707943941
"NW_022145612.1",22,-0.00541798247197192,-0.00870846213777956
"NW_022145612.1",23,-0.00154912826200451,-0.000118694720952866
"NW_022145612.1",24,-0.00596907879483488,-0.00341171452810027
"NW_022145612.1",25,-0.00267121847493264,0.000850785316229699
"NW_022145612.1",26,-0.00460297076137795,0.00309369759629451
"NW_022145612.1",27,-0.00678657240493215,-0.00764193424283975
"NW_022145612.1",28,0.00101636677820224,-0.00478642465797784
"NW_022145612.1",29,-0.00215695342637158,0.00349786249157667
"NW_022145612.1",30,-0.00137617016394336,-0.00268492406679277
"NW_022145612.1",31,-0.00672979803929427,-0.00694831360393661
"NW_022145612.1",32,0.00390391432241514,-0.0066273401149237
"NW_022145612.1",33,0.00160202302898062,0.00172432336327128
"NW_022145612.1",34,-0.000215556680873093,0.00513999683494509
"NW_022145612.1",35,-0.00158063185251207,-0.00256272876044098
"NW_022145612.1",36,0.0186393346464901,0.0096705688615903
"NW_022145612.1",37,0.00452488968722599,-0.0122310231935196
"NW_022145612.1",38,0.00225059189433875,-0.00318408616831781
"NW_022145612.1",39,-0.00438645788323597,0.00545844553296665
"NW_022145612.1",40,-0.0117598537172323,-0.00876852616895212
"NW_022145612.1",41,0.00713643273179385,-0.00630350460550718
"NW_022145612.1",42,0.00253646570134648,-0.00860367715180596
"NW_022145612.1",43,0.000762501798257622,-0.00213616063731302
"NW_022145612.1",44,0.00188916499521923,0.0129455113660064
"NW_022145612.1",45,-0.00135950264381175,-0.00642000484867952
"NW_022145612.1",46,0.000236713046251288,-0.00969477200719517
"NW_022145612.1",47,-0.00836434856386455,-0.00242338169923389
"NW_022145612.1",48,-0.0102318319101386,-0.0102142256958897
"NW_022145612.1",49,0.00215491618201774,-0.00986585177173761
"NW_022145612.1",50,0.0110373344604513,-0.0113476545324087
"NW_022145612.1",51,0.0127171182867842,0.0146839746326333
"NW_022145612.1",52,0.0283611635563755,-0.00217708581597049
"NW_022145612.1",53,0.00714329090445812,0.00621933638012641
"NW_022145612.1",54,-0.00317757293691536,-0.00472587073218821
"NW_022145612.1",55,-0.00224035523573994,-0.00459856504181053
"NW_022145612.1",56,-0.00230035228622502,-0.00707756349193719
"NW_022145612.1",57,-0.0022042051854614,-0.00728887093204356
"NW_022145612.1",58,-0.00617309302199543,-0.00451471418346756
"NW_022145612.1",59,-0.00792747268474964,-0.0108505758655136
"NW_022145612.1",60,-0.00149548005099893,-0.00416247921797055
"NW_022145612.1",61,-0.00933687135249765,0.00268864585547018
"NW_022145612.1",62,-0.000398720526997983,0.00748463007586126
"NW_022145612.1",63,-0.0040247737669122,-0.0092904326463234
"NW_022145612.1",64,-0.00885384771390223,-0.00595235865167737
"NW_022145612.1",65,0.00479269733111038,-0.00734675475858524
"NW_022145612.1",66,0.00624954986201332,-0.00783741630407711
