"chrom","window","MDS1","MDS2"
"NW_022145615.1",1,0.00627728660640298,-0.00850526643269849
"NW_022145615.1",2,0.00545100859595616,-0.0189205382164094
"NW_022145615.1",3,0.00650766166112399,-0.0183124124406506
"NW_022145615.1",4,-0.00840030136635145,-0.00465181892917244
"NW_022145615.1",5,-0.0137803505974944,-0.00550897461994551
"NW_022145615.1",6,-0.0146630654772364,-0.00347672477097741
"NW_022145615.1",7,-0.020887511140052,0.00750303224152361
"NW_022145615.1",8,-0.0101267029993433,0.00772267319767012
"NW_022145615.1",9,0.000600058138886895,0.00448224013470663
"NW_022145615.1",10,-0.000169280205332864,0.00403280180477419
"NW_022145615.1",11,-0.00499028019034736,-0.00676119632499435
"NW_022145615.1",12,-0.0142058637013793,-0.0180859885852112
"NW_022145615.1",13,-0.00627418663455485,-0.00891559560249902
"NW_022145615.1",14,-0.0129693697045338,-0.0123471642377403
"NW_022145615.1",15,0.000294103902909184,-0.0148170076687979
"NW_022145615.1",16,-0.00766098459772343,-0.00790332257126193
"NW_022145615.1",17,0.00194272541365831,0.000938216989280557
"NW_022145615.1",18,-0.0096520755363447,0.00534385171843698
"NW_022145615.1",19,-0.0109987718854062,0.00717126649811562
"NW_022145615.1",20,0.00254175863105705,0.0107857179097319
"NW_022145615.1",21,0.00192574184348535,0.00517620600742594
"NW_022145615.1",22,0.00767494226208816,0.00505032969445517
"NW_022145615.1",23,0.00906636378426047,-0.00334047694631003
"NW_022145615.1",24,0.00435143020489507,0.0227515046684423
"NW_022145615.1",25,0.00548593431591616,0.017478099107014
"NW_022145615.1",26,0.00960005417140182,0.0077583062884684
"NW_022145615.1",27,-0.00442714284870424,-0.0136607539417602
"NW_022145615.1",28,0.00740336590966154,-0.00871684326808006
"NW_022145615.1",29,0.00444964413923757,-0.0102244827625972
"NW_022145615.1",30,-0.0270508584369882,-0.00569663390413832
"NW_022145615.1",31,-0.027845507088321,0.00366836877393317
"NW_022145615.1",32,0.000746426141138569,0.00102892774468762
"NW_022145615.1",33,-0.00772049144552521,-0.00386453674193679
"NW_022145615.1",34,0.000364678145292319,-0.00604206678975447
"NW_022145615.1",35,-0.00101863854116415,0.00135110289180918
"NW_022145615.1",36,-0.00301393549568237,0.00255189593878068
"NW_022145615.1",37,-0.0238686972769845,0.00505956070359808
"NW_022145615.1",38,0.00101603999358846,-0.000423934097831568
"NW_022145615.1",39,0.00658167420284783,-0.0225576039789331
"NW_022145615.1",40,0.000606389066869728,0.00417914751561608
"NW_022145615.1",41,-0.0227894943865952,-0.00511533034507896
"NW_022145615.1",42,0.00377860387180858,-0.0151953830308918
"NW_022145615.1",43,-0.0425213410157985,0.00613035610761467
"NW_022145615.1",44,-0.0273598383040932,0.0134968796356476
"NW_022145615.1",45,0.0048573854784828,-0.00477808724921824
"NW_022145615.1",46,0.00634916309461697,-0.00736566127611928
"NW_022145615.1",47,-0.00665768991423956,-0.00198511808272775
"NW_022145615.1",48,0.00462257624652929,0.00109989797038638
"NW_022145615.1",49,-0.00697772351198536,-0.00259577817700599
"NW_022145615.1",50,0.00592468125012908,0.0123336463221372
"NW_022145615.1",51,0.0119393244528462,0.00224332916931928
"NW_022145615.1",52,0.00867848776484609,0.00806192404858045
"NW_022145615.1",53,-0.00391050501331123,-0.000782324790020963
"NW_022145615.1",54,0.00632180585029883,-0.00967951195859043
"NW_022145615.1",55,0.00854055097027437,0.00836385613494996
"NW_022145615.1",56,0.00701264078059453,0.00440819079051996
"NW_022145615.1",57,0.00795146303072393,0.00537403801237246
"NW_022145615.1",58,4.21315068399404e-05,0.00364482149259215
"NW_022145615.1",59,0.00994045690089522,0.00566312410364583
"NW_022145615.1",60,-0.00232550526257068,0.0148990852574231
"NW_022145615.1",61,0.00693395404890344,0.0015493818060453
"NW_022145615.1",62,0.00335997537228637,0.0168286330751831
"NW_022145615.1",63,-0.0087959976201507,-0.000158721371322817
"NW_022145615.1",64,0.00456758420533047,0.0103990917517536
"NW_022145615.1",65,-0.0191060570075073,-0.0171056212887193
"NW_022145615.1",66,0.00114351550215224,-0.00253618081180165
"NW_022145615.1",67,0.00660922848210914,-0.00618317539722968
"NW_022145615.1",68,0.00666634663808971,-0.00742045298908839
"NW_022145615.1",69,0.00769096853591888,0.024244802248487
"NW_022145615.1",70,0.00224869886046973,0.0143008771531692
"NW_022145615.1",71,0.00464117951975272,0.00423211666705244
"NW_022145615.1",72,0.00761356632851298,0.00523896495405243
"NW_022145615.1",73,-0.00222075024451231,0.00275206954577366
"NW_022145615.1",74,0.00285819880402771,0.00301977235079638
"NW_022145615.1",75,0.00136728622653869,-0.017369694083401
"NW_022145615.1",76,0.0066783946891165,-0.00631486273894687
"NW_022145615.1",77,0.00505724831190544,-0.0193347845550881
"NW_022145615.1",78,0.00369342413484244,0.00177099606600367
"NW_022145615.1",79,0.00026329246618681,0.00796123937411245
"NW_022145615.1",80,-0.0063194761065686,0.00432046748010079
"NW_022145615.1",81,-0.0304814722541057,0.0019428479066462
"NW_022145615.1",82,-0.0509737768538175,0.00175117329069641
"NW_022145615.1",83,-0.0132075243947306,0.000370232268965452
"NW_022145615.1",84,0.0064782741239764,0.00570276361958925
"NW_022145615.1",85,-0.018567388086862,0.00133882321056089
"NW_022145615.1",86,-0.0129050342195938,-0.00448262533810563
"NW_022145615.1",87,0.00721303751037937,-0.00288650145361281
"NW_022145615.1",88,0.00464486642972512,-0.012747415366875
"NW_022145615.1",89,-0.00174272008871794,0.0076029402919415
"NW_022145615.1",90,-0.0106021554852794,0.0215218212101939
"NW_022145615.1",91,-0.00558035096370512,0.00877491376348403
"NW_022145615.1",92,-0.0233912906302097,0.00404868967753027
"NW_022145615.1",93,0.00567434002914873,-0.00175926861443735
"NW_022145615.1",94,0.00149919925889213,0.00117039006878234
"NW_022145615.1",95,-0.0026654181107891,0.00077762017540549
"NW_022145615.1",96,0.00558503104789992,0.0132842867287065
"NW_022145615.1",97,0.00313638131400102,0.00193622053032484
"NW_022145615.1",98,0.00558940477183341,-0.00683029147791017
"NW_022145615.1",99,0.00927091950191236,0.00546030992265853
"NW_022145615.1",100,0.0059677328402305,-0.000700153246894888
"NW_022145615.1",101,-0.00817689321797176,0.0086779965982835
"NW_022145615.1",102,0.00487725549427282,0.0152647354319408
"NW_022145615.1",103,-0.0184636521405498,0.0061652088328562
"NW_022145615.1",104,0.00568632187857321,-0.00432370930416877
"NW_022145615.1",105,0.00559858536090138,-0.0113455312548546
"NW_022145615.1",106,-0.00089211138157281,0.00301466459140136
"NW_022145615.1",107,0.00316923714047239,-0.00522119681320604
"NW_022145615.1",108,0.00778982973292285,-0.00261248975215904
"NW_022145615.1",109,0.00255238857931589,0.0119984609673147
"NW_022145615.1",110,0.00702756528616472,-0.00214558321724168
"NW_022145615.1",111,0.0020887354747716,-0.000125031922175357
"NW_022145615.1",112,0.000278225393456007,0.0015323623720095
"NW_022145615.1",113,-0.00138070336447516,-0.00956273597596509
"NW_022145615.1",114,0.00479394576726655,-0.00685573116790445
"NW_022145615.1",115,0.00447304582090931,-0.00154803277647232
"NW_022145615.1",116,0.00202439601377163,0.00374925369694715
"NW_022145615.1",117,0.0052899379846576,-0.00310778807135174
"NW_022145615.1",118,0.00683395456017499,0.00305974892594126
"NW_022145615.1",119,0.0029472690312281,0.00110136524381588
"NW_022145615.1",120,-0.00418709328387678,0.000152997841750373
"NW_022145615.1",121,-0.00947315473478984,0.00313172090771674
"NW_022145615.1",122,-0.0253472439091084,-0.00632467266307443
"NW_022145615.1",123,0.00570909630905649,-0.00214241403480108
"NW_022145615.1",124,-0.000410430692429935,-0.0123656279512222
"NW_022145615.1",125,0.00618103789041349,-0.0202055588198056
"NW_022145615.1",126,0.00875520086008433,0.00068746540433604
"NW_022145615.1",127,0.0115040070746522,-0.0227160047920963
"NW_022145615.1",128,0.00798828406221271,0.00213568372759402
"NW_022145615.1",129,-7.30033327622375e-05,-0.0109428655690675
"NW_022145615.1",130,0.000624898461897384,-0.0109727861268323
"NW_022145615.1",131,0.00404806533209943,-3.74348136194817e-05
"NW_022145615.1",132,0.00838799955325892,0.00215058092566752
"NW_022145615.1",133,-0.00899040438545883,0.00142664350904347
"NW_022145615.1",134,0.00518711909469003,0.0021564784668061
"NW_022145615.1",135,0.00833298337320454,-0.0173282104738566
"NW_022145615.1",136,0.00651700990645355,-0.00521995482914875
"NW_022145615.1",137,0.00692225069430293,0.00228779971800429
"NW_022145615.1",138,-0.00650062074412322,0.0104015624440582
"NW_022145615.1",139,0.00800678066083313,0.0131550523014003
"NW_022145615.1",140,0.0068537755612249,-0.0139596884645174
"NW_022145615.1",141,0.00975722565375292,0.00106999901310211
"NW_022145615.1",142,-0.00252680589930477,0.00198473966579847
"NW_022145615.1",143,0.00802873725839327,0.00921350097921481
"NW_022145615.1",144,-0.0101023401282572,0.0124243434936208
"NW_022145615.1",145,0.0102683896240593,0.0032310964817978
"NW_022145615.1",146,0.000181280626283021,-0.00329706769676244
"NW_022145615.1",147,0.0102646843504481,-0.00459188917534562
"NW_022145615.1",148,0.0084807399024456,-0.00509788320350139
