"chrom","window","MDS1","MDS2"
"NW_022145605.1",1,-0.00544136768910122,-0.00616194915460715
"NW_022145605.1",2,0.00275530886246366,-0.00299334921424377
"NW_022145605.1",3,0.0130778609580233,-0.0059049102044851
"NW_022145605.1",4,-0.0132082895828893,-0.00113714374689223
"NW_022145605.1",5,-0.00171641086103438,0.0329311261417695
"NW_022145605.1",6,-0.00515370807273522,-0.00920121025416694
"NW_022145605.1",7,-0.013000908719404,-0.0383872656622671
"NW_022145605.1",8,0.0385315790448428,-0.00540484391340152
"NW_022145605.1",9,0.00510151813310421,-0.0192222016632163
"NW_022145605.1",10,-0.0138235178857356,0.0037198918759666
"NW_022145605.1",11,0.00889278342662975,-0.00112827684174054
"NW_022145605.1",12,0.00775923629692992,0.0124699257083488
"NW_022145605.1",13,0.0209009358020693,0.0152900559719076
"NW_022145605.1",14,0.00428430725928278,-0.00982063180291099
"NW_022145605.1",15,-0.00826239547987584,-0.0135781521131771
"NW_022145605.1",16,0.00165869136702487,0.00823946699519125
"NW_022145605.1",17,-0.00218765112140606,-0.0185077945569246
"NW_022145605.1",18,-0.0127445705374808,0.00846678804823174
"NW_022145605.1",19,-0.0090552069780122,-0.00365005516290307
"NW_022145605.1",20,-0.0111152371953353,0.00025508326484247
"NW_022145605.1",21,-0.00149168275384227,-0.016258670737723
"NW_022145605.1",22,-0.00602371739317857,-0.0179908606635766
"NW_022145605.1",23,-0.0091719555672219,0.00932673965764253
"NW_022145605.1",24,-0.0198810815175786,-0.0197052044760844
"NW_022145605.1",25,-0.0214661309074026,-0.029487099367689
"NW_022145605.1",26,0.00026376895197929,-0.00142597367377616
"NW_022145605.1",27,0.0168291499999586,0.00339535743834693
"NW_022145605.1",28,-0.0151962121398225,-0.00531520485067393
"NW_022145605.1",29,-0.00431234830307194,-0.0106763707324635
"NW_022145605.1",30,-0.01209871284981,0.00147031742872644
"NW_022145605.1",31,0.00769832857370536,-0.000142630982798431
"NW_022145605.1",32,-0.00522443829192733,-0.0136488992699193
"NW_022145605.1",33,4.25915056378803e-05,-0.0340013393117519
"NW_022145605.1",34,-0.00662214104253819,0.000896337680354604
"NW_022145605.1",35,0.0159098520655733,0.00166661732065521
"NW_022145605.1",36,-0.00507609133820327,0.00403018473993622
"NW_022145605.1",37,-0.0224224324662171,0.00330032233338231
"NW_022145605.1",38,-0.0281312050153942,-0.00617347060076576
"NW_022145605.1",39,-0.00964247850167758,0.00485386239091088
"NW_022145605.1",40,-0.00134697477435609,-0.00278347610951326
"NW_022145605.1",41,-0.0132681194423189,0.0103307192527473
"NW_022145605.1",42,0.00901892764477629,0.0166190242061799
"NW_022145605.1",43,0.0146387698451358,-0.00123226529663583
"NW_022145605.1",44,-0.0122623886480261,0.0202306308719289
"NW_022145605.1",45,-0.0138701919975206,0.0159852532690019
"NW_022145605.1",46,-0.0134890278432161,0.00517649296149616
"NW_022145605.1",47,-0.00458465972108004,0.00708756069730139
"NW_022145605.1",48,-0.00129890362677631,0.0124702135857201
"NW_022145605.1",49,-0.016507113117368,0.00203316334249407
"NW_022145605.1",50,-0.0190497562819091,-0.0107863581245116
"NW_022145605.1",51,-0.00602563531040379,0.00691850236318086
"NW_022145605.1",52,0.01671922834041,-0.00257022718604458
"NW_022145605.1",53,0.0293340914752062,0.00544684826421647
"NW_022145605.1",54,-0.0159604717517713,-0.00128658711661111
"NW_022145605.1",55,-0.000738974638816781,-0.0256903448712473
"NW_022145605.1",56,-0.000323219680720524,0.0111009458797043
"NW_022145605.1",57,0.00514968292698664,0.0138279492901103
